10001
(00000) Freq	Fast Fourier Transform
(07437) +743.53    |  -0.79030 j +0.82312
(07438) +743.63    |  +0.96045 j -0.99971
(07439) +743.73    |  -0.76415 j +0.79489
(07440) +743.83    |  +0.27588 j -0.28680
(07441) +743.93    |  +0.31833 j -0.33071
(07442) +744.03    |  -0.79176 j +0.82205
(07443) +744.13    |  +0.96352 j -0.99975
(07444) +744.23    |  -0.76766 j +0.79603
(07445) +744.33    |  +0.27849 j -0.28860
(07446) +744.43    |  +0.31761 j -0.32893
(07447) +744.53    |  -0.79321 j +0.82097
(07448) +744.63    |  +0.96659 j -0.99979
(07449) +744.73    |  -0.77118 j +0.79717
(07450) +744.83    |  +0.28112 j -0.29041
(07451) +744.93    |  +0.31689 j -0.32715
(07452) +745.03    |  -0.79466 j +0.81990
(07453) +745.13    |  +0.96967 j -0.99983
(07454) +745.23    |  -0.77471 j +0.79831
(07455) +745.33    |  +0.28375 j -0.29221
(07456) +745.43    |  +0.31615 j -0.32537
(07457) +745.53    |  -0.79611 j +0.81882
(07458) +745.63    |  +0.97275 j -0.99986
(07459) +745.73    |  -0.77825 j +0.79944
(07460) +745.83    |  +0.28640 j -0.29401
(07461) +745.93    |  +0.31541 j -0.32359
(07462) +746.03    |  -0.79756 j +0.81773
(07463) +746.13    |  +0.97584 j -0.99989
(07464) +746.23    |  -0.78181 j +0.80057
(07465) +746.33    |  +0.28906 j -0.29581
(07466) +746.43    |  +0.31466 j -0.32181
(07467) +746.53    |  -0.79901 j +0.81665
(07468) +746.63    |  +0.97894 j -0.99992
(07469) +746.73    |  -0.78537 j +0.80170
(07470) +746.83    |  +0.29173 j -0.29761
(07471) +746.93    |  +0.31390 j -0.32002
(07472) +747.03    |  -0.80046 j +0.81556
(07473) +747.13    |  +0.98204 j -0.99994
(07474) +747.23    |  -0.78895 j +0.80282
(07475) +747.33    |  +0.29442 j -0.29941
(07476) +747.43    |  +0.31313 j -0.31823
(07477) +747.53    |  -0.80190 j +0.81447
(07478) +747.63    |  +0.98515 j -0.99996
(07479) +747.73    |  -0.79254 j +0.80395
(07480) +747.83    |  +0.29712 j -0.30121
(07481) +747.93    |  +0.31235 j -0.31645
(07482) +748.03    |  -0.80334 j +0.81337
(07483) +748.13    |  +0.98826 j -0.99998
(07484) +748.23    |  -0.79614 j +0.80507
(07485) +748.33    |  +0.29983 j -0.30301
(07486) +748.43    |  +0.31156 j -0.31466
(07487) +748.53    |  -0.80478 j +0.81227
(07488) +748.63    |  +0.99139 j -0.99999
(07489) +748.73    |  -0.79975 j +0.80618
(07490) +748.83    |  +0.30256 j -0.30480
(07491) +748.93    |  +0.31076 j -0.31287
(07492) +749.03    |  -0.80622 j +0.81117
(07493) +749.13    |  +0.99451 j -0.99999
(07494) +749.23    |  -0.80338 j +0.80730
(07495) +749.33    |  +0.30530 j -0.30660
(07496) +749.43    |  +0.30996 j -0.31108
(07497) +749.53    |  -0.80765 j +0.81007
(07498) +749.62    |  +0.99765 j -1.00000
(07499) +749.72    |  -0.80701 j +0.80841
(07500) +749.83    |  +0.30805 j -0.30839
(07501) +749.92    |  +0.30914 j -0.30929
(07502) +750.02    |  -0.80909 j +0.80896
(07503) +750.12    |  +1.00079 j -1.00000
(07504) +750.22    |  -0.81066 j +0.80952
(07505) +750.32    |  +0.31082 j -0.31018
(07506) +750.42    |  +0.30832 j -0.30749
(07507) +750.52    |  -0.81052 j +0.80785
(07508) +750.62    |  +1.00393 j -1.00000
(07509) +750.72    |  -0.81432 j +0.81062
(07510) +750.82    |  +0.31359 j -0.31197
(07511) +750.92    |  +0.30748 j -0.30570
(07512) +751.02    |  -0.81195 j +0.80674
(07513) +751.12    |  +1.00708 j -0.99999
(07514) +751.22    |  -0.81799 j +0.81172
(07515) +751.32    |  +0.31639 j -0.31376
(07516) +751.42    |  +0.30664 j -0.30390
(07517) +751.52    |  -0.81338 j +0.80562
(07518) +751.62    |  +1.01024 j -0.99998
(07519) +751.72    |  -0.82168 j +0.81282
(07520) +751.82    |  +0.31919 j -0.31555
(07521) +751.92    |  +0.30578 j -0.30211
(07522) +752.02    |  -0.81481 j +0.80451
(07523) +752.12    |  +1.01341 j -0.99997
(07524) +752.22    |  -0.82538 j +0.81392
(07525) +752.32    |  +0.32201 j -0.31734
(07526) +752.42    |  +0.30492 j -0.30031
(07527) +752.52    |  -0.81623 j +0.80339
(07528) +752.62    |  +1.01658 j -0.99995
(07529) +752.72    |  -0.82909 j +0.81501
(07530) +752.82    |  +0.32484 j -0.31913
(07531) +752.92    |  +0.30405 j -0.29851
(07532) +753.02    |  -0.81766 j +0.80226
(07533) +753.12    |  +1.01976 j -0.99993
(07534) +753.22    |  -0.83281 j +0.81610
(07535) +753.32    |  +0.32769 j -0.32091
(07536) +753.42    |  +0.30317 j -0.29671
(07537) +753.52    |  -0.81908 j +0.80114
(07538) +753.62    |  +1.02294 j -0.99991
(07539) +753.72    |  -0.83654 j +0.81719
(07540) +753.82    |  +0.33055 j -0.32270
(07541) +753.92    |  +0.30228 j -0.29491
(07542) +754.02    |  -0.82050 j +0.80001
(07543) +754.12    |  +1.02613 j -0.99988
(07544) +754.22    |  -0.84029 j +0.81828
(07545) +754.32    |  +0.33342 j -0.32448
(07546) +754.42    |  +0.30137 j -0.29311
(07547) +754.52    |  -0.82191 j +0.79887
(07548) +754.62    |  +1.02933 j -0.99985
(07549) +754.72    |  -0.84405 j +0.81936
(07550) +754.82    |  +0.33631 j -0.32626
(07551) +754.92    |  +0.30046 j -0.29131
(07552) +755.02    |  -0.82333 j +0.79774
(07553) +755.12    |  +1.03254 j -0.99981
(07554) +755.22    |  -0.84782 j +0.82044
(07555) +755.32    |  +0.33921 j -0.32804
(07556) +755.42    |  +0.29954 j -0.28950
(07557) +755.52    |  -0.82474 j +0.79660
(07558) +755.62    |  +1.03575 j -0.99978
(07559) +755.72    |  -0.85160 j +0.82151
(07560) +755.82    |  +0.34212 j -0.32982
(07561) +755.92    |  +0.29861 j -0.28770
(07562) +756.02    |  -0.82615 j +0.79546
(07563) +756.12    |  +1.03896 j -0.99973
(07564) +756.22    |  -0.85540 j +0.82259
(07565) +756.32    |  +0.34505 j -0.33160
(07566) +756.42    |  +0.29767 j -0.28589
(07567) +756.52    |  -0.82756 j +0.79432
(07568) +756.62    |  +1.04219 j -0.99969
(07569) +756.72    |  -0.85921 j +0.82366
(07570) +756.82    |  +0.34799 j -0.33338
(07571) +756.92    |  +0.29672 j -0.28409
(07572) +757.02    |  -0.82897 j +0.79317
(07573) +757.12    |  +1.04542 j -0.99964
(07574) +757.22    |  -0.86303 j +0.82472
(07575) +757.32    |  +0.35095 j -0.33516
(07576) +757.42    |  +0.29577 j -0.28228
(07577) +757.52    |  -0.83038 j +0.79202
(07578) +757.62    |  +1.04866 j -0.99959
(07579) +757.72    |  -0.86687 j +0.82579
(07580) +757.82    |  +0.35392 j -0.33693
(07581) +757.92    |  +0.29480 j -0.28047
(07582) +758.02    |  -0.83178 j +0.79087
(07583) +758.12    |  +1.05190 j -0.99953
(07584) +758.22    |  -0.87072 j +0.82685
(07585) +758.32    |  +0.35690 j -0.33871
(07586) +758.42    |  +0.29382 j -0.27866
(07587) +758.52    |  -0.83318 j +0.78971
(07588) +758.62    |  +1.05515 j -0.99947
(07589) +758.72    |  -0.87458 j +0.82791
(07590) +758.82    |  +0.35990 j -0.34048
(07591) +758.92    |  +0.29283 j -0.27685
(07592) +759.02    |  -0.83458 j +0.78856
(07593) +759.12    |  +1.05841 j -0.99941
(07594) +759.22    |  -0.87846 j +0.82896
(07595) +759.32    |  +0.36291 j -0.34225
(07596) +759.42    |  +0.29183 j -0.27504
(07597) +759.52    |  -0.83598 j +0.78740
(07598) +759.62    |  +1.06168 j -0.99934
(07599) +759.72    |  -0.88234 j +0.83002
(07600) +759.82    |  +0.36594 j -0.34402
(07601) +759.92    |  +0.29082 j -0.27323
(07602) +760.02    |  -0.83738 j +0.78623
(07603) +760.12    |  +1.06495 j -0.99927
(07604) +760.22    |  -0.88624 j +0.83107
(07605) +760.32    |  +0.36898 j -0.34579
(07606) +760.42    |  +0.28980 j -0.27141
(07607) +760.52    |  -0.83877 j +0.78507
(07608) +760.62    |  +1.06823 j -0.99920
(07609) +760.72    |  -0.89016 j +0.83211
(07610) +760.82    |  +0.37204 j -0.34756
(07611) +760.92    |  +0.28877 j -0.26960
(07612) +761.02    |  -0.84017 j +0.78390
(07613) +761.12    |  +1.07151 j -0.99912
(07614) +761.22    |  -0.89409 j +0.83316
(07615) +761.32    |  +0.37511 j -0.34932
(07616) +761.42    |  +0.28773 j -0.26778
(07617) +761.52    |  -0.84156 j +0.78273
(07618) +761.62    |  +1.07481 j -0.99904
(07619) +761.72    |  -0.89803 j +0.83420
(07620) +761.82    |  +0.37819 j -0.35109
(07621) +761.92    |  +0.28668 j -0.26597
(07622) +762.02    |  -0.84294 j +0.78155
(07623) +762.12    |  +1.07811 j -0.99896
(07624) +762.22    |  -0.90198 j +0.83524
(07625) +762.32    |  +0.38129 j -0.35285
(07626) +762.42    |  +0.28562 j -0.26415
(07627) +762.52    |  -0.84433 j +0.78037
(07628) +762.62    |  +1.08141 j -0.99887
(07629) +762.72    |  -0.90595 j +0.83627
(07630) +762.82    |  +0.38441 j -0.35462
(07631) +762.92    |  +0.28455 j -0.26233
(07632) +763.02    |  -0.84572 j +0.77919
(07633) +763.12    |  +1.08473 j -0.99878
(07634) +763.22    |  -0.90993 j +0.83730
(07635) +763.32    |  +0.38753 j -0.35638
(07636) +763.42    |  +0.28347 j -0.26051
(07637) +763.52    |  -0.84710 j +0.77801
(07638) +763.62    |  +1.08805 j -0.99868
(07639) +763.72    |  -0.91392 j +0.83833
(07640) +763.82    |  +0.39068 j -0.35814
(07641) +763.92    |  +0.28238 j -0.25869
(07642) +764.02    |  -0.84848 j +0.77683
(07643) +764.12    |  +1.09138 j -0.99858
(07644) +764.22    |  -0.91793 j +0.83936
(07645) +764.32    |  +0.39384 j -0.35990
(07646) +764.42    |  +0.28127 j -0.25687
(07647) +764.52    |  -0.84986 j +0.77564
(07648) +764.62    |  +1.09471 j -0.99848
(07649) +764.72    |  -0.92196 j +0.84038
(07650) +764.82    |  +0.39701 j -0.36166
(07651) +764.92    |  +0.28016 j -0.25505
(07652) +765.02    |  -0.85123 j +0.77445
(07653) +765.12    |  +1.09806 j -0.99838
(07654) +765.22    |  -0.92599 j +0.84140
(07655) +765.32    |  +0.40020 j -0.36341
(07656) +765.42    |  +0.27904 j -0.25323
(07657) +765.52    |  -0.85261 j +0.77325
(07658) +765.62    |  +1.10141 j -0.99827
(07659) +765.72    |  -0.93004 j +0.84242
(07660) +765.82    |  +0.40340 j -0.36517
(07661) +765.92    |  +0.27790 j -0.25140
(07662) +766.02    |  -0.85398 j +0.77206
(07663) +766.12    |  +1.10476 j -0.99815
(07664) +766.22    |  -0.93411 j +0.84343
(07665) +766.32    |  +0.40662 j -0.36692
(07666) +766.42    |  +0.27676 j -0.24958
(07667) +766.52    |  -0.85535 j +0.77086
(07668) +766.62    |  +1.10813 j -0.99804
(07669) +766.72    |  -0.93818 j +0.84444
(07670) +766.82    |  +0.40986 j -0.36867
(07671) +766.92    |  +0.27560 j -0.24775
(07672) +767.02    |  -0.85672 j +0.76966
(07673) +767.12    |  +1.11150 j -0.99792
(07674) +767.22    |  -0.94228 j +0.84545
(07675) +767.32    |  +0.41311 j -0.37042
(07676) +767.42    |  +0.27444 j -0.24593
(07677) +767.52    |  -0.85808 j +0.76845
(07678) +767.62    |  +1.11488 j -0.99779
(07679) +767.72    |  -0.94638 j +0.84646
(07680) +767.82    |  +0.41637 j -0.37217
(07681) +767.92    |  +0.27326 j -0.24410
(07682) +768.02    |  -0.85945 j +0.76724
(07683) +768.12    |  +1.11827 j -0.99767
(07684) +768.22    |  -0.95050 j +0.84746
(07685) +768.32    |  +0.41966 j -0.37392
(07686) +768.42    |  +0.27207 j -0.24227
(07687) +768.52    |  -0.86081 j +0.76603
(07688) +768.62    |  +1.12166 j -0.99754
(07689) +768.72    |  -0.95464 j +0.84846
(07690) +768.82    |  +0.42295 j -0.37567
(07691) +768.92    |  +0.27087 j -0.24044
(07692) +769.02    |  -0.86217 j +0.76482
(07693) +769.12    |  +1.12507 j -0.99740
(07694) +769.22    |  -0.95879 j +0.84945
(07695) +769.32    |  +0.42626 j -0.37742
(07696) +769.42    |  +0.26967 j -0.23861
(07697) +769.52    |  -0.86353 j +0.76360
(07698) +769.62    |  +1.12848 j -0.99726
(07699) +769.72    |  -0.96295 j +0.85045
(07700) +769.82    |  +0.42959 j -0.37916
(07701) +769.92    |  +0.26844 j -0.23678
(07702) +770.02    |  -0.86488 j +0.76239
(07703) +770.12    |  +1.13190 j -0.99712
(07704) +770.22    |  -0.96713 j +0.85144
(07705) +770.32    |  +0.43294 j -0.38091
(07706) +770.42    |  +0.26721 j -0.23495
(07707) +770.52    |  -0.86624 j +0.76117
(07708) +770.62    |  +1.13532 j -0.99698
(07709) +770.72    |  -0.97132 j +0.85242
(07710) +770.82    |  +0.43630 j -0.38265
(07711) +770.92    |  +0.26597 j -0.23312
(07712) +771.02    |  -0.86759 j +0.75994
(07713) +771.12    |  +1.13876 j -0.99683
(07714) +771.22    |  -0.97553 j +0.85341
(07715) +771.32    |  +0.43967 j -0.38439
(07716) +771.42    |  +0.26472 j -0.23128
(07717) +771.52    |  -0.86894 j +0.75872
(07718) +771.62    |  +1.14220 j -0.99668
(07719) +771.72    |  -0.97975 j +0.85439
(07720) +771.82    |  +0.44306 j -0.38613
(07721) +771.92    |  +0.26345 j -0.22945
(07722) +772.02    |  -0.87029 j +0.75749
(07723) +772.12    |  +1.14565 j -0.99652
(07724) +772.22    |  -0.98399 j +0.85537
(07725) +772.32    |  +0.44647 j -0.38786
(07726) +772.42    |  +0.26217 j -0.22761
(07727) +772.52    |  -0.87163 j +0.75625
(07728) +772.62    |  +1.14910 j -0.99637
(07729) +772.72    |  -0.98824 j +0.85634
(07730) +772.82    |  +0.44990 j -0.38960
(07731) +772.92    |  +0.26089 j -0.22578
(07732) +773.02    |  -0.87298 j +0.75502
(07733) +773.12    |  +1.15257 j -0.99620
(07734) +773.22    |  -0.99251 j +0.85731
(07735) +773.32    |  +0.45334 j -0.39134
(07736) +773.42    |  +0.25959 j -0.22394
(07737) +773.52    |  -0.87432 j +0.75378
(07738) +773.62    |  +1.15604 j -0.99604
(07739) +773.72    |  -0.99679 j +0.85828
(07740) +773.82    |  +0.45679 j -0.39307
(07741) +773.92    |  +0.25828 j -0.22211
(07742) +774.02    |  -0.87566 j +0.75254
(07743) +774.12    |  +1.15952 j -0.99587
(07744) +774.22    |  -1.00109 j +0.85925
(07745) +774.32    |  +0.46027 j -0.39480
(07746) +774.42    |  +0.25695 j -0.22027
(07747) +774.52    |  -0.87699 j +0.75130
(07748) +774.62    |  +1.16301 j -0.99569
(07749) +774.72    |  -1.00540 j +0.86021
(07750) +774.82    |  +0.46376 j -0.39653
(07751) +774.92    |  +0.25562 j -0.21843
(07752) +775.02    |  -0.87833 j +0.75005
(07753) +775.12    |  +1.16651 j -0.99552
(07754) +775.22    |  -1.00973 j +0.86117
(07755) +775.32    |  +0.46726 j -0.39826
(07756) +775.42    |  +0.25428 j -0.21659
(07757) +775.52    |  -0.87966 j +0.74881
(07758) +775.62    |  +1.17002 j -0.99534
(07759) +775.72    |  -1.01407 j +0.86213
(07760) +775.82    |  +0.47079 j -0.39999
(07761) +775.92    |  +0.25292 j -0.21475
(07762) +776.02    |  -0.88099 j +0.74756
(07763) +776.12    |  +1.17353 j -0.99515
(07764) +776.22    |  -1.01843 j +0.86308
(07765) +776.32    |  +0.47433 j -0.40172
(07766) +776.42    |  +0.25155 j -0.21291
(07767) +776.52    |  -0.88232 j +0.74630
(07768) +776.62    |  +1.17705 j -0.99497
(07769) +776.72    |  -1.02280 j +0.86403
(07770) +776.82    |  +0.47788 j -0.40344
(07771) +776.92    |  +0.25017 j -0.21107
(07772) +777.02    |  -0.88365 j +0.74505
(07773) +777.12    |  +1.18058 j -0.99478
(07774) +777.22    |  -1.02719 j +0.86498
(07775) +777.32    |  +0.48146 j -0.40517
(07776) +777.42    |  +0.24878 j -0.20922
(07777) +777.52    |  -0.88497 j +0.74379
(07778) +777.62    |  +1.18412 j -0.99458
(07779) +777.72    |  -1.03160 j +0.86592
(07780) +777.82    |  +0.48505 j -0.40689
(07781) +777.92    |  +0.24737 j -0.20738
(07782) +778.02    |  -0.88629 j +0.74253
(07783) +778.12    |  +1.18767 j -0.99439
(07784) +778.22    |  -1.03602 j +0.86686
(07785) +778.32    |  +0.48866 j -0.40861
(07786) +778.42    |  +0.24596 j -0.20553
(07787) +778.52    |  -0.88761 j +0.74126
(07788) +778.62    |  +1.19123 j -0.99418
(07789) +778.72    |  -1.04046 j +0.86780
(07790) +778.82    |  +0.49228 j -0.41033
(07791) +778.92    |  +0.24453 j -0.20369
(07792) +779.02    |  -0.88893 j +0.74000
(07793) +779.12    |  +1.19479 j -0.99398
(07794) +779.22    |  -1.04491 j +0.86873
(07795) +779.32    |  +0.49593 j -0.41205
(07796) +779.42    |  +0.24309 j -0.20184
(07797) +779.52    |  -0.89024 j +0.73873
(07798) +779.62    |  +1.19836 j -0.99377
(07799) +779.72    |  -1.04938 j +0.86967
(07800) +779.82    |  +0.49959 j -0.41376
(07801) +779.92    |  +0.24164 j -0.20000
(07802) +780.02    |  -0.89156 j +0.73746
(07803) +780.12    |  +1.20194 j -0.99356
(07804) +780.22    |  -1.05387 j +0.87060
(07805) +780.32    |  +0.50326 j -0.41548
(07806) +780.42    |  +0.24017 j -0.19815
(07807) +780.52    |  -0.89287 j +0.73618
(07808) +780.62    |  +1.20553 j -0.99334
(07809) +780.72    |  -1.05837 j +0.87152
(07810) +780.82    |  +0.50696 j -0.41719
(07811) +780.92    |  +0.23869 j -0.19630
(07812) +781.02    |  -0.89418 j +0.73491
(07813) +781.12    |  +1.20913 j -0.99313
(07814) +781.22    |  -1.06288 j +0.87244
(07815) +781.32    |  +0.51067 j -0.41891
(07816) +781.42    |  +0.23720 j -0.19445
(07817) +781.52    |  -0.89548 j +0.73363
(07818) +781.62    |  +1.21274 j -0.99290
(07819) +781.72    |  -1.06742 j +0.87336
(07820) +781.82    |  +0.51440 j -0.42062
(07821) +781.92    |  +0.23570 j -0.19261
(07822) +782.02    |  -0.89679 j +0.73234
(07823) +782.12    |  +1.21636 j -0.99268
(07824) +782.22    |  -1.07197 j +0.87428
(07825) +782.32    |  +0.51815 j -0.42233
(07826) +782.42    |  +0.23419 j -0.19076
(07827) +782.52    |  -0.89809 j +0.73106
(07828) +782.62    |  +1.21998 j -0.99245
(07829) +782.72    |  -1.07654 j +0.87519
(07830) +782.82    |  +0.52192 j -0.42403
(07831) +782.92    |  +0.23266 j -0.18891
(07832) +783.02    |  -0.89939 j +0.72977
(07833) +783.12    |  +1.22362 j -0.99221
(07834) +783.22    |  -1.08112 j +0.87610
(07835) +783.32    |  +0.52571 j -0.42574
(07836) +783.42    |  +0.23112 j -0.18705
(07837) +783.52    |  -0.90069 j +0.72848
(07838) +783.62    |  +1.22726 j -0.99198
(07839) +783.72    |  -1.08572 j +0.87701
(07840) +783.82    |  +0.52951 j -0.42744
(07841) +783.92    |  +0.22957 j -0.18520
(07842) +784.02    |  -0.90199 j +0.72719
(07843) +784.12    |  +1.23091 j -0.99174
(07844) +784.22    |  -1.09034 j +0.87791
(07845) +784.32    |  +0.53333 j -0.42915
(07846) +784.42    |  +0.22801 j -0.18335
(07847) +784.52    |  -0.90328 j +0.72589
(07848) +784.62    |  +1.23458 j -0.99149
(07849) +784.72    |  -1.09498 j +0.87882
(07850) +784.82    |  +0.53717 j -0.43085
(07851) +784.92    |  +0.22643 j -0.18150
(07852) +785.02    |  -0.90457 j +0.72460
(07853) +785.12    |  +1.23825 j -0.99125
(07854) +785.22    |  -1.09963 j +0.87971
(07855) +785.32    |  +0.54103 j -0.43255
(07856) +785.42    |  +0.22484 j -0.17964
(07857) +785.52    |  -0.90586 j +0.72330
(07858) +785.62    |  +1.24193 j -0.99100
(07859) +785.72    |  -1.10430 j +0.88061
(07860) +785.82    |  +0.54491 j -0.43425
(07861) +785.92    |  +0.22324 j -0.17779
(07862) +786.02    |  -0.90715 j +0.72199
(07863) +786.12    |  +1.24562 j -0.99074
(07864) +786.22    |  -1.10899 j +0.88150
(07865) +786.32    |  +0.54880 j -0.43594
(07866) +786.42    |  +0.22162 j -0.17593
(07867) +786.52    |  -0.90843 j +0.72069
(07868) +786.62    |  +1.24932 j -0.99048
(07869) +786.72    |  -1.11369 j +0.88239
(07870) +786.82    |  +0.55272 j -0.43764
(07871) +786.92    |  +0.21999 j -0.17408
(07872) +787.02    |  -0.90971 j +0.71938
(07873) +787.12    |  +1.25302 j -0.99022
(07874) +787.22    |  -1.11841 j +0.88327
(07875) +787.32    |  +0.55665 j -0.43933
(07876) +787.42    |  +0.21835 j -0.17222
(07877) +787.52    |  -0.91099 j +0.71807
(07878) +787.62    |  +1.25674 j -0.98996
(07879) +787.72    |  -1.12315 j +0.88416
(07880) +787.82    |  +0.56060 j -0.44103
(07881) +787.92    |  +0.21670 j -0.17036
(07882) +788.02    |  -0.91227 j +0.71676
(07883) +788.12    |  +1.26047 j -0.98969
(07884) +788.22    |  -1.12791 j +0.88503
(07885) +788.32    |  +0.56457 j -0.44272
(07886) +788.42    |  +0.21503 j -0.16851
(07887) +788.52    |  -0.91355 j +0.71544
(07888) +788.62    |  +1.26421 j -0.98942
(07889) +788.72    |  -1.13268 j +0.88591
(07890) +788.82    |  +0.56856 j -0.44441
(07891) +788.92    |  +0.21335 j -0.16665
(07892) +789.02    |  -0.91482 j +0.71412
(07893) +789.12    |  +1.26795 j -0.98914
(07894) +789.22    |  -1.13748 j +0.88678
(07895) +789.32    |  +0.57257 j -0.44609
(07896) +789.42    |  +0.21165 j -0.16479
(07897) +789.52    |  -0.91609 j +0.71280
(07898) +789.62    |  +1.27171 j -0.98887
(07899) +789.72    |  -1.14229 j +0.88765
(07900) +789.82    |  +0.57660 j -0.44778
(07901) +789.92    |  +0.20994 j -0.16293
(07902) +790.02    |  -0.91736 j +0.71148
(07903) +790.12    |  +1.27547 j -0.98858
(07904) +790.22    |  -1.14712 j +0.88852
(07905) +790.32    |  +0.58065 j -0.44946
(07906) +790.42    |  +0.20822 j -0.16107
(07907) +790.52    |  -0.91863 j +0.71015
(07908) +790.62    |  +1.27925 j -0.98830
(07909) +790.72    |  -1.15196 j +0.88938
(07910) +790.82    |  +0.58472 j -0.45115
(07911) +790.92    |  +0.20648 j -0.15921
(07912) +791.02    |  -0.91989 j +0.70883
(07913) +791.12    |  +1.28304 j -0.98801
(07914) +791.22    |  -1.15683 j +0.89024
(07915) +791.32    |  +0.58881 j -0.45283
(07916) +791.42    |  +0.20473 j -0.15735
(07917) +791.52    |  -0.92115 j +0.70750
(07918) +791.62    |  +1.28683 j -0.98772
(07919) +791.72    |  -1.16171 j +0.89110
(07920) +791.82    |  +0.59292 j -0.45451
(07921) +791.92    |  +0.20297 j -0.15549
(07922) +792.02    |  -0.92241 j +0.70616
(07923) +792.12    |  +1.29064 j -0.98742
(07924) +792.22    |  -1.16662 j +0.89195
(07925) +792.32    |  +0.59705 j -0.45619
(07926) +792.42    |  +0.20119 j -0.15363
(07927) +792.52    |  -0.92367 j +0.70483
(07928) +792.62    |  +1.29445 j -0.98712
(07929) +792.72    |  -1.17154 j +0.89280
(07930) +792.82    |  +0.60120 j -0.45786
(07931) +792.92    |  +0.19940 j -0.15176
(07932) +793.02    |  -0.92492 j +0.70349
(07933) +793.12    |  +1.29828 j -0.98682
(07934) +793.22    |  -1.17648 j +0.89365
(07935) +793.32    |  +0.60537 j -0.45954
(07936) +793.42    |  +0.19760 j -0.14990
(07937) +793.52    |  -0.92618 j +0.70215
(07938) +793.62    |  +1.30212 j -0.98651
(07939) +793.72    |  -1.18144 j +0.89450
(07940) +793.82    |  +0.60956 j -0.46121
(07941) +793.92    |  +0.19578 j -0.14804
(07942) +794.02    |  -0.92743 j +0.70080
(07943) +794.12    |  +1.30596 j -0.98620
(07944) +794.22    |  -1.18641 j +0.89534
(07945) +794.32    |  +0.61377 j -0.46288
(07946) +794.42    |  +0.19395 j -0.14617
(07947) +794.52    |  -0.92867 j +0.69946
(07948) +794.62    |  +1.30982 j -0.98589
(07949) +794.72    |  -1.19141 j +0.89617
(07950) +794.82    |  +0.61800 j -0.46455
(07951) +794.92    |  +0.19210 j -0.14431
(07952) +795.02    |  -0.92992 j +0.69811
(07953) +795.12    |  +1.31369 j -0.98557
(07954) +795.22    |  -1.19643 j +0.89701
(07955) +795.32    |  +0.62225 j -0.46622
(07956) +795.42    |  +0.19024 j -0.14244
(07957) +795.52    |  -0.93116 j +0.69676
(07958) +795.62    |  +1.31757 j -0.98525
(07959) +795.72    |  -1.20146 j +0.89784
(07960) +795.82    |  +0.62652 j -0.46789
(07961) +795.92    |  +0.18836 j -0.14058
(07962) +796.02    |  -0.93240 j +0.69541
(07963) +796.12    |  +1.32146 j -0.98492
(07964) +796.22    |  -1.20652 j +0.89867
(07965) +796.32    |  +0.63082 j -0.46955
(07966) +796.42    |  +0.18647 j -0.13871
(07967) +796.52    |  -0.93364 j +0.69405
(07968) +796.62    |  +1.32536 j -0.98459
(07969) +796.72    |  -1.21160 j +0.89949
(07970) +796.82    |  +0.63513 j -0.47121
(07971) +796.92    |  +0.18457 j -0.13684
(07972) +797.02    |  -0.93488 j +0.69269
(07973) +797.12    |  +1.32927 j -0.98426
(07974) +797.22    |  -1.21669 j +0.90032
(07975) +797.32    |  +0.63947 j -0.47288
(07976) +797.42    |  +0.18265 j -0.13498
(07977) +797.52    |  -0.93611 j +0.69133
(07978) +797.62    |  +1.33319 j -0.98393
(07979) +797.72    |  -1.22181 j +0.90113
(07980) +797.82    |  +0.64383 j -0.47454
(07981) +797.92    |  +0.18071 j -0.13311
(07982) +798.02    |  -0.93734 j +0.68997
(07983) +798.12    |  +1.33712 j -0.98359
(07984) +798.22    |  -1.22694 j +0.90195
(07985) +798.32    |  +0.64820 j -0.47619
(07986) +798.42    |  +0.17876 j -0.13124
(07987) +798.52    |  -0.93857 j +0.68860
(07988) +798.62    |  +1.34106 j -0.98325
(07989) +798.72    |  -1.23210 j +0.90276
(07990) +798.82    |  +0.65260 j -0.47785
(07991) +798.92    |  +0.17680 j -0.12937
(07992) +799.02    |  -0.93980 j +0.68724
(07993) +799.12    |  +1.34502 j -0.98290
(07994) +799.22    |  -1.23727 j +0.90357
(07995) +799.32    |  +0.65703 j -0.47951
(07996) +799.42    |  +0.17482 j -0.12750
(07997) +799.52    |  -0.94103 j +0.68586
(07998) +799.62    |  +1.34898 j -0.98255
(07999) +799.72    |  -1.24247 j +0.90438
(08000) +799.82    |  +0.66147 j -0.48116
(08001) +799.92    |  +0.17283 j -0.12563
(08002) +800.02    |  -0.94225 j +0.68449
(08003) +800.12    |  +1.35296 j -0.98220
(08004) +800.22    |  -1.24769 j +0.90518
(08005) +800.32    |  +0.66594 j -0.48281
(08006) +800.42    |  +0.17082 j -0.12376
(08007) +800.52    |  -0.94347 j +0.68312
(08008) +800.62    |  +1.35695 j -0.98185
(08009) +800.72    |  -1.25292 j +0.90598
(08010) +800.82    |  +0.67043 j -0.48446
(08011) +800.92    |  +0.16879 j -0.12189
(08012) +801.02    |  -0.94468 j +0.68174
(08013) +801.12    |  +1.36094 j -0.98149
(08014) +801.22    |  -1.25818 j +0.90678
(08015) +801.32    |  +0.67494 j -0.48611
(08016) +801.42    |  +0.16675 j -0.12002
(08017) +801.52    |  -0.94590 j +0.68036
(08018) +801.62    |  +1.36496 j -0.98112
